id,item_id,dept_id,cat_id,store_id,state_id,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
FOODS_3_433_CA_4_evaluation,FOODS_3_433,FOODS_3,FOODS,CA_4,CA,0,1,1,0,0,0,1,0,1,1,0,1,0,1
FOODS_3_434_CA_4_evaluation,FOODS_3_434,FOODS_3,FOODS,CA_4,CA,1,1,1,1,2,1,2,2,1,1,1,1,2,2
FOODS_3_435_CA_4_evaluation,FOODS_3_435,FOODS_3,FOODS,CA_4,CA,4,2,2,1,2,3,3,2,2,3,3,3,4,3
FOODS_3_436_CA_4_evaluation,FOODS_3_436,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_437_CA_4_evaluation,FOODS_3_437,FOODS_3,FOODS,CA_4,CA,1,1,1,0,1,1,1,0,1,0,0,0,1,1
FOODS_3_438_CA_4_evaluation,FOODS_3_438,FOODS_3,FOODS,CA_4,CA,3,3,3,3,3,3,4,3,3,3,3,3,3,4
FOODS_3_439_CA_4_evaluation,FOODS_3_439,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,2,2,2,2,2,2,2,2,2
FOODS_3_440_CA_4_evaluation,FOODS_3_440,FOODS_3,FOODS,CA_4,CA,1,1,1,2,1,1,1,1,1,1,2,1,1,1
FOODS_3_441_CA_4_evaluation,FOODS_3_441,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_442_CA_4_evaluation,FOODS_3_442,FOODS_3,FOODS,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_443_CA_4_evaluation,FOODS_3_443,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_444_CA_4_evaluation,FOODS_3_444,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1
FOODS_3_445_CA_4_evaluation,FOODS_3_445,FOODS_3,FOODS,CA_4,CA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_446_CA_4_evaluation,FOODS_3_446,FOODS_3,FOODS,CA_4,CA,2,1,2,2,1,2,2,1,2,2,2,2,2,2
FOODS_3_447_CA_4_evaluation,FOODS_3_447,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_448_CA_4_evaluation,FOODS_3_448,FOODS_3,FOODS,CA_4,CA,-1,0,1,1,0,1,1,1,0,1,1,1,1,1
FOODS_3_449_CA_4_evaluation,FOODS_3_449,FOODS_3,FOODS,CA_4,CA,3,1,1,2,2,2,2,2,1,1,1,1,2,2
FOODS_3_450_CA_4_evaluation,FOODS_3_450,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,2,1,1,1,1,1,1,1
FOODS_3_451_CA_4_evaluation,FOODS_3_451,FOODS_3,FOODS,CA_4,CA,2,1,1,1,2,2,1,1,1,1,1,2,2,1
FOODS_3_452_CA_4_evaluation,FOODS_3_452,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_453_CA_4_evaluation,FOODS_3_453,FOODS_3,FOODS,CA_4,CA,0,-1,-2,-2,-1,-3,-7,-7,-6,-8,-11,-11,-13,-15
FOODS_3_454_CA_4_evaluation,FOODS_3_454,FOODS_3,FOODS,CA_4,CA,2,2,1,1,2,1,1,1,2,1,0,1,0,0
FOODS_3_455_CA_4_evaluation,FOODS_3_455,FOODS_3,FOODS,CA_4,CA,4,3,2,2,2,3,3,2,2,2,2,1,2,3
FOODS_3_456_CA_4_evaluation,FOODS_3_456,FOODS_3,FOODS,CA_4,CA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_457_CA_4_evaluation,FOODS_3_457,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_458_CA_4_evaluation,FOODS_3_458,FOODS_3,FOODS,CA_4,CA,10,9,8,11,11,9,9,8,10,9,11,11,9,8
FOODS_3_459_CA_4_evaluation,FOODS_3_459,FOODS_3,FOODS,CA_4,CA,2,1,1,1,1,2,2,1,1,1,1,1,2,2
FOODS_3_460_CA_4_evaluation,FOODS_3_460,FOODS_3,FOODS,CA_4,CA,2,2,2,1,2,2,2,2,1,1,1,1,2,2
FOODS_3_461_CA_4_evaluation,FOODS_3_461,FOODS_3,FOODS,CA_4,CA,4,4,4,4,4,4,5,4,4,4,4,4,4,5
FOODS_3_462_CA_4_evaluation,FOODS_3_462,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,3,3,2,2,2,2,2,2,4
FOODS_3_463_CA_4_evaluation,FOODS_3_463,FOODS_3,FOODS,CA_4,CA,1,1,1,0,1,1,1,1,1,1,1,1,1,1
FOODS_3_464_CA_4_evaluation,FOODS_3_464,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_465_CA_4_evaluation,FOODS_3_465,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FOODS_3_466_CA_4_evaluation,FOODS_3_466,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_467_CA_4_evaluation,FOODS_3_467,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_468_CA_4_evaluation,FOODS_3_468,FOODS_3,FOODS,CA_4,CA,3,3,3,3,3,3,3,3,3,3,3,3,3,3
FOODS_3_469_CA_4_evaluation,FOODS_3_469,FOODS_3,FOODS,CA_4,CA,3,3,2,2,3,3,3,2,2,3,3,3,3,3
FOODS_3_470_CA_4_evaluation,FOODS_3_470,FOODS_3,FOODS,CA_4,CA,1,0,1,1,0,0,0,0,0,0,0,0,0,0
FOODS_3_471_CA_4_evaluation,FOODS_3_471,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_472_CA_4_evaluation,FOODS_3_472,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_473_CA_4_evaluation,FOODS_3_473,FOODS_3,FOODS,CA_4,CA,2,3,2,3,3,3,3,3,3,2,3,3,3,4
FOODS_3_474_CA_4_evaluation,FOODS_3_474,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_475_CA_4_evaluation,FOODS_3_475,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,1,1,0,0,0,0,0,1,1
FOODS_3_476_CA_4_evaluation,FOODS_3_476,FOODS_3,FOODS,CA_4,CA,3,2,2,2,2,2,3,2,1,2,1,2,2,2
FOODS_3_477_CA_4_evaluation,FOODS_3_477,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,2,2,1,2,2,2,2,2,2
FOODS_3_478_CA_4_evaluation,FOODS_3_478,FOODS_3,FOODS,CA_4,CA,0,1,0,1,0,0,1,0,0,1,0,0,0,0
FOODS_3_479_CA_4_evaluation,FOODS_3_479,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_480_CA_4_evaluation,FOODS_3_480,FOODS_3,FOODS,CA_4,CA,1,1,1,0,0,1,1,1,1,1,0,1,1,1
FOODS_3_481_CA_4_evaluation,FOODS_3_481,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,2,2,2,2,1,1,1,2,2
FOODS_3_482_CA_4_evaluation,FOODS_3_482,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_483_CA_4_evaluation,FOODS_3_483,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_484_CA_4_evaluation,FOODS_3_484,FOODS_3,FOODS,CA_4,CA,1,0,0,0,1,1,1,0,1,0,1,1,1,1
FOODS_3_485_CA_4_evaluation,FOODS_3_485,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,2,2,1,1,1,1,1,1,2
FOODS_3_486_CA_4_evaluation,FOODS_3_486,FOODS_3,FOODS,CA_4,CA,0,1,0,0,0,1,1,1,1,0,0,1,1,1
FOODS_3_487_CA_4_evaluation,FOODS_3_487,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FOODS_3_488_CA_4_evaluation,FOODS_3_488,FOODS_3,FOODS,CA_4,CA,0,0,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_489_CA_4_evaluation,FOODS_3_489,FOODS_3,FOODS,CA_4,CA,4,3,2,2,2,2,2,2,2,2,2,2,3,2
FOODS_3_490_CA_4_evaluation,FOODS_3_490,FOODS_3,FOODS,CA_4,CA,1,1,0,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_491_CA_4_evaluation,FOODS_3_491,FOODS_3,FOODS,CA_4,CA,7,6,7,5,6,6,5,5,4,4,2,4,6,5
FOODS_3_492_CA_4_evaluation,FOODS_3_492,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FOODS_3_493_CA_4_evaluation,FOODS_3_493,FOODS_3,FOODS,CA_4,CA,2,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_494_CA_4_evaluation,FOODS_3_494,FOODS_3,FOODS,CA_4,CA,1,2,1,1,1,1,2,1,1,1,1,1,1,2
FOODS_3_495_CA_4_evaluation,FOODS_3_495,FOODS_3,FOODS,CA_4,CA,1,1,0,1,1,1,1,1,1,0,1,1,1,1
FOODS_3_496_CA_4_evaluation,FOODS_3_496,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,0,1,1,1,1
FOODS_3_497_CA_4_evaluation,FOODS_3_497,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_498_CA_4_evaluation,FOODS_3_498,FOODS_3,FOODS,CA_4,CA,6,4,4,2,3,2,3,2,2,2,1,2,2,2
FOODS_3_499_CA_4_evaluation,FOODS_3_499,FOODS_3,FOODS,CA_4,CA,7,4,4,5,5,6,5,7,4,2,4,3,6,5
FOODS_3_500_CA_4_evaluation,FOODS_3_500,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_501_CA_4_evaluation,FOODS_3_501,FOODS_3,FOODS,CA_4,CA,6,7,6,5,5,7,8,6,5,6,4,4,6,6
FOODS_3_502_CA_4_evaluation,FOODS_3_502,FOODS_3,FOODS,CA_4,CA,1,1,0,1,1,0,2,1,1,0,1,0,1,1
FOODS_3_503_CA_4_evaluation,FOODS_3_503,FOODS_3,FOODS,CA_4,CA,5,2,2,2,2,2,2,3,1,2,2,2,2,2
FOODS_3_504_CA_4_evaluation,FOODS_3_504,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_505_CA_4_evaluation,FOODS_3_505,FOODS_3,FOODS,CA_4,CA,1,2,2,2,2,2,2,2,2,2,2,2,3,2
FOODS_3_506_CA_4_evaluation,FOODS_3_506,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_507_CA_4_evaluation,FOODS_3_507,FOODS_3,FOODS,CA_4,CA,1,0,0,1,0,0,1,0,0,0,0,0,0,1
FOODS_3_508_CA_4_evaluation,FOODS_3_508,FOODS_3,FOODS,CA_4,CA,1,0,0,0,0,1,0,0,0,0,0,0,0,1
FOODS_3_509_CA_4_evaluation,FOODS_3_509,FOODS_3,FOODS,CA_4,CA,0,1,0,1,1,1,1,1,1,0,1,0,1,1
FOODS_3_510_CA_4_evaluation,FOODS_3_510,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_511_CA_4_evaluation,FOODS_3_511,FOODS_3,FOODS,CA_4,CA,2,4,3,1,-1,0,5,2,1,0,0,0,-1,5
FOODS_3_512_CA_4_evaluation,FOODS_3_512,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_513_CA_4_evaluation,FOODS_3_513,FOODS_3,FOODS,CA_4,CA,0,1,1,0,1,1,1,1,1,1,0,0,1,1
FOODS_3_514_CA_4_evaluation,FOODS_3_514,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,2,2,2,2,2,2,2,2,3
FOODS_3_515_CA_4_evaluation,FOODS_3_515,FOODS_3,FOODS,CA_4,CA,1,2,1,1,1,1,1,1,1,0,1,1,1,2
FOODS_3_516_CA_4_evaluation,FOODS_3_516,FOODS_3,FOODS,CA_4,CA,4,3,4,4,6,8,7,4,4,4,5,6,8,8
FOODS_3_517_CA_4_evaluation,FOODS_3_517,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_518_CA_4_evaluation,FOODS_3_518,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,0,1,0,1,1
FOODS_3_519_CA_4_evaluation,FOODS_3_519,FOODS_3,FOODS,CA_4,CA,0,2,2,1,1,1,2,2,2,1,0,1,2,3
FOODS_3_520_CA_4_evaluation,FOODS_3_520,FOODS_3,FOODS,CA_4,CA,4,1,0,1,1,1,1,2,1,1,1,1,1,1
FOODS_3_521_CA_4_evaluation,FOODS_3_521,FOODS_3,FOODS,CA_4,CA,1,1,1,1,0,1,1,1,1,1,1,0,1,1
FOODS_3_522_CA_4_evaluation,FOODS_3_522,FOODS_3,FOODS,CA_4,CA,0,0,1,1,1,0,0,0,0,0,0,0,1,1
FOODS_3_523_CA_4_evaluation,FOODS_3_523,FOODS_3,FOODS,CA_4,CA,8,3,2,3,2,2,3,2,3,3,2,3,4,3
FOODS_3_524_CA_4_evaluation,FOODS_3_524,FOODS_3,FOODS,CA_4,CA,-1,1,1,1,0,0,1,0,0,1,0,0,1,1
FOODS_3_525_CA_4_evaluation,FOODS_3_525,FOODS_3,FOODS,CA_4,CA,1,1,0,1,1,1,1,1,1,0,1,1,1,1
FOODS_3_526_CA_4_evaluation,FOODS_3_526,FOODS_3,FOODS,CA_4,CA,2,2,1,1,1,2,2,2,1,1,1,1,1,1
FOODS_3_527_CA_4_evaluation,FOODS_3_527,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,1,1,0,1,1,0,1,1,0
FOODS_3_528_CA_4_evaluation,FOODS_3_528,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_529_CA_4_evaluation,FOODS_3_529,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_530_CA_4_evaluation,FOODS_3_530,FOODS_3,FOODS,CA_4,CA,4,4,3,4,4,3,4,3,4,3,3,4,4,3
FOODS_3_531_CA_4_evaluation,FOODS_3_531,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_532_CA_4_evaluation,FOODS_3_532,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_533_CA_4_evaluation,FOODS_3_533,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_534_CA_4_evaluation,FOODS_3_534,FOODS_3,FOODS,CA_4,CA,2,1,2,2,3,3,3,2,1,1,1,2,3,2
FOODS_3_535_CA_4_evaluation,FOODS_3_535,FOODS_3,FOODS,CA_4,CA,1,1,2,1,2,1,1,1,1,1,1,1,2,1
FOODS_3_536_CA_4_evaluation,FOODS_3_536,FOODS_3,FOODS,CA_4,CA,3,2,2,2,2,2,3,2,2,2,1,1,1,2
FOODS_3_537_CA_4_evaluation,FOODS_3_537,FOODS_3,FOODS,CA_4,CA,1,1,1,1,0,1,1,1,1,1,0,1,1,1
FOODS_3_538_CA_4_evaluation,FOODS_3_538,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,0,1,1,1,1,1
FOODS_3_539_CA_4_evaluation,FOODS_3_539,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_540_CA_4_evaluation,FOODS_3_540,FOODS_3,FOODS,CA_4,CA,4,4,4,4,5,6,5,4,4,4,5,5,6,6
FOODS_3_541_CA_4_evaluation,FOODS_3_541,FOODS_3,FOODS,CA_4,CA,6,2,1,3,5,4,6,5,4,1,0,1,2,6
FOODS_3_542_CA_4_evaluation,FOODS_3_542,FOODS_3,FOODS,CA_4,CA,1,1,1,1,0,1,1,1,1,1,1,1,1,1
FOODS_3_543_CA_4_evaluation,FOODS_3_543,FOODS_3,FOODS,CA_4,CA,3,1,1,0,1,1,1,1,1,1,0,1,1,1
FOODS_3_544_CA_4_evaluation,FOODS_3_544,FOODS_3,FOODS,CA_4,CA,2,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_545_CA_4_evaluation,FOODS_3_545,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_546_CA_4_evaluation,FOODS_3_546,FOODS_3,FOODS,CA_4,CA,2,3,3,3,3,3,4,3,2,3,2,2,3,3
FOODS_3_547_CA_4_evaluation,FOODS_3_547,FOODS_3,FOODS,CA_4,CA,2,2,1,1,2,1,1,2,1,1,1,1,1,1
FOODS_3_548_CA_4_evaluation,FOODS_3_548,FOODS_3,FOODS,CA_4,CA,0,0,0,0,1,0,0,1,1,0,1,1,1,1
FOODS_3_549_CA_4_evaluation,FOODS_3_549,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_550_CA_4_evaluation,FOODS_3_550,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_551_CA_4_evaluation,FOODS_3_551,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,0,1,1,1,0,0,1,1,0
FOODS_3_552_CA_4_evaluation,FOODS_3_552,FOODS_3,FOODS,CA_4,CA,2,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_553_CA_4_evaluation,FOODS_3_553,FOODS_3,FOODS,CA_4,CA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_554_CA_4_evaluation,FOODS_3_554,FOODS_3,FOODS,CA_4,CA,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FOODS_3_555_CA_4_evaluation,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,3,6,6,6,6,7,7,6,6,6,6,6,6,6
FOODS_3_556_CA_4_evaluation,FOODS_3_556,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_557_CA_4_evaluation,FOODS_3_557,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_558_CA_4_evaluation,FOODS_3_558,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_559_CA_4_evaluation,FOODS_3_559,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_560_CA_4_evaluation,FOODS_3_560,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,2,2,2,2,2,2,2,3,3
FOODS_3_561_CA_4_evaluation,FOODS_3_561,FOODS_3,FOODS,CA_4,CA,1,1,2,1,2,2,1,2,1,2,2,2,2,1
FOODS_3_562_CA_4_evaluation,FOODS_3_562,FOODS_3,FOODS,CA_4,CA,2,1,2,1,2,1,1,1,1,2,1,1,2,1
FOODS_3_563_CA_4_evaluation,FOODS_3_563,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_564_CA_4_evaluation,FOODS_3_564,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FOODS_3_565_CA_4_evaluation,FOODS_3_565,FOODS_3,FOODS,CA_4,CA,4,2,2,2,3,3,2,3,2,2,3,3,2,2
FOODS_3_566_CA_4_evaluation,FOODS_3_566,FOODS_3,FOODS,CA_4,CA,3,3,2,3,3,3,3,3,3,3,2,3,2,3
FOODS_3_567_CA_4_evaluation,FOODS_3_567,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_568_CA_4_evaluation,FOODS_3_568,FOODS_3,FOODS,CA_4,CA,3,2,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_569_CA_4_evaluation,FOODS_3_569,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_570_CA_4_evaluation,FOODS_3_570,FOODS_3,FOODS,CA_4,CA,5,4,4,4,3,4,4,5,3,4,4,3,4,5
FOODS_3_571_CA_4_evaluation,FOODS_3_571,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,0,1,0,1,1,0
FOODS_3_572_CA_4_evaluation,FOODS_3_572,FOODS_3,FOODS,CA_4,CA,2,3,3,3,3,2,2,2,2,3,2,2,3,2
FOODS_3_573_CA_4_evaluation,FOODS_3_573,FOODS_3,FOODS,CA_4,CA,2,1,2,1,2,1,1,1,1,0,0,0,1,1
FOODS_3_574_CA_4_evaluation,FOODS_3_574,FOODS_3,FOODS,CA_4,CA,4,4,4,3,4,4,4,3,2,2,3,3,3,4
FOODS_3_575_CA_4_evaluation,FOODS_3_575,FOODS_3,FOODS,CA_4,CA,0,0,0,0,1,1,1,0,0,0,0,0,0,0
FOODS_3_576_CA_4_evaluation,FOODS_3_576,FOODS_3,FOODS,CA_4,CA,3,2,1,1,1,1,1,1,1,0,1,2,1,1
FOODS_3_577_CA_4_evaluation,FOODS_3_577,FOODS_3,FOODS,CA_4,CA,2,0,0,1,0,1,0,0,0,0,1,0,1,1
FOODS_3_578_CA_4_evaluation,FOODS_3_578,FOODS_3,FOODS,CA_4,CA,0,0,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_579_CA_4_evaluation,FOODS_3_579,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_580_CA_4_evaluation,FOODS_3_580,FOODS_3,FOODS,CA_4,CA,1,3,2,3,3,3,2,3,2,1,2,2,1,2
FOODS_3_581_CA_4_evaluation,FOODS_3_581,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,0,1,1,1,1,1,1,1,1
FOODS_3_582_CA_4_evaluation,FOODS_3_582,FOODS_3,FOODS,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FOODS_3_583_CA_4_evaluation,FOODS_3_583,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,2,1,1,1,1,2,1
FOODS_3_584_CA_4_evaluation,FOODS_3_584,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_585_CA_4_evaluation,FOODS_3_585,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,0,1,1
FOODS_3_586_CA_4_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,10,12,12,14,14,15,12,11,12,11,10,12,13,10
FOODS_3_587_CA_4_evaluation,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,16,12,12,12,12,13,15,14,10,11,10,11,13,15
FOODS_3_588_CA_4_evaluation,FOODS_3_588,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,0,1,0,1,1,0
FOODS_3_589_CA_4_evaluation,FOODS_3_589,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_590_CA_4_evaluation,FOODS_3_590,FOODS_3,FOODS,CA_4,CA,3,2,2,2,2,2,2,2,2,2,2,2,2,2
FOODS_3_591_CA_4_evaluation,FOODS_3_591,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_592_CA_4_evaluation,FOODS_3_592,FOODS_3,FOODS,CA_4,CA,3,3,3,2,3,3,3,4,3,3,3,3,3,3
FOODS_3_593_CA_4_evaluation,FOODS_3_593,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_594_CA_4_evaluation,FOODS_3_594,FOODS_3,FOODS,CA_4,CA,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,1
FOODS_3_595_CA_4_evaluation,FOODS_3_595,FOODS_3,FOODS,CA_4,CA,2,2,2,2,2,2,2,2,2,2,2,2,2,2
FOODS_3_596_CA_4_evaluation,FOODS_3_596,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,0,1,1,1,1
FOODS_3_597_CA_4_evaluation,FOODS_3_597,FOODS_3,FOODS,CA_4,CA,1,0,0,0,0,1,0,0,0,0,0,0,1,0
FOODS_3_598_CA_4_evaluation,FOODS_3_598,FOODS_3,FOODS,CA_4,CA,3,3,3,3,3,3,4,3,3,3,3,3,3,4
FOODS_3_599_CA_4_evaluation,FOODS_3_599,FOODS_3,FOODS,CA_4,CA,0,1,1,0,1,1,1,1,1,1,1,1,1,2
FOODS_3_600_CA_4_evaluation,FOODS_3_600,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_601_CA_4_evaluation,FOODS_3_601,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_602_CA_4_evaluation,FOODS_3_602,FOODS_3,FOODS,CA_4,CA,3,4,4,6,7,8,8,9,9,10,13,13,13,13
FOODS_3_603_CA_4_evaluation,FOODS_3_603,FOODS_3,FOODS,CA_4,CA,2,3,3,3,3,3,2,3,2,3,3,3,3,2
FOODS_3_604_CA_4_evaluation,FOODS_3_604,FOODS_3,FOODS,CA_4,CA,0,1,1,1,0,1,1,1,1,1,1,1,1,1
FOODS_3_605_CA_4_evaluation,FOODS_3_605,FOODS_3,FOODS,CA_4,CA,1,1,1,1,1,1,1,1,1,0,0,1,1,1
FOODS_3_606_CA_4_evaluation,FOODS_3_606,FOODS_3,FOODS,CA_4,CA,2,1,1,1,1,1,1,1,1,1,1,1,1,1
FOODS_3_607_CA_4_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_4,CA,4,5,5,5,5,6,8,6,5,5,5,4,5,7
FOODS_3_608_CA_4_evaluation,FOODS_3_608,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_609_CA_4_evaluation,FOODS_3_609,FOODS_3,FOODS,CA_4,CA,1,1,2,1,1,1,2,1,2,1,1,2,1,2
FOODS_3_610_CA_4_evaluation,FOODS_3_610,FOODS_3,FOODS,CA_4,CA,0,1,0,1,0,1,1,0,0,0,0,0,0,0
FOODS_3_611_CA_4_evaluation,FOODS_3_611,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,1,1,1,0,0,0,0,1,0
FOODS_3_612_CA_4_evaluation,FOODS_3_612,FOODS_3,FOODS,CA_4,CA,0,1,1,1,1,1,2,1,1,1,1,1,1,1
FOODS_3_613_CA_4_evaluation,FOODS_3_613,FOODS_3,FOODS,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_614_CA_4_evaluation,FOODS_3_614,FOODS_3,FOODS,CA_4,CA,-1,0,0,-1,0,0,-1,0,-1,-1,0,0,0,-1
